isogroup53380	Q66HG0	GO:0005829; GO:0005789; GO:0000139; GO:0016021; GO:0031902; GO:0005765; GO:0005637; GO:0005654; GO:0046872; GO:0061630; GO:0004842; GO:0051865; GO:0006511
isogroup55501	Q66HG0	GO:0005829; GO:0005789; GO:0000139; GO:0016021; GO:0031902; GO:0005765; GO:0005637; GO:0005654; GO:0046872; GO:0061630; GO:0004842; GO:0051865; GO:0006511
isogroup48073	Q66IS6	GO:0034464; GO:0060170; GO:0005737; GO:0005815
isogroup49166	Q66KE3	GO:0005847; GO:0003723; GO:0008270; GO:0098789
isogroup63506	Q66KG0	GO:0016021; GO:0022857; GO:0006811
isogroup26397	Q66KI6	GO:0000932; GO:0003723; GO:0006417
isogroup35821	Q66KM5	GO:0004721
isogroup55379	Q66KM5	GO:0004721
isogroup31576	Q66L33	GO:0005730
isogroup12118	Q66L42	GO:0005737; GO:0005524; GO:0043425; GO:0004706; GO:0004672; GO:0004674; GO:0003714; GO:0007257; GO:0008219; GO:0000165; GO:0043433; GO:0045892; GO:0018105; GO:0018107; GO:0043065; GO:0046330; GO:0043507; GO:0007224
isogroup37200	Q66L58	GO:0010008; GO:0000306; GO:0070772; GO:0006661
isogroup34108	Q66LN0	GO:0000139; GO:0016021; GO:0009055; GO:0043295; GO:0020037; GO:0016829; GO:0050220; GO:0015035; GO:0045454; GO:0001516
isogroup25386	Q66PY1	GO:0009986; GO:0005615; GO:0005886; GO:0005509; GO:0045880; GO:0051291; GO:0051260
isogroup40525	Q66PY1	GO:0009986; GO:0005615; GO:0005886; GO:0005509; GO:0045880; GO:0051291; GO:0051260
isogroup44164	Q66PY1	GO:0009986; GO:0005615; GO:0005886; GO:0005509; GO:0045880; GO:0051291; GO:0051260
isogroup67842	Q66PY1	GO:0009986; GO:0005615; GO:0005886; GO:0005509; GO:0045880; GO:0051291; GO:0051260
isogroup64843	Q673L6	GO:0005737; GO:0005829; GO:0042645; GO:0005739; GO:0000784; GO:0016607; GO:0005730; GO:0005634; GO:0005886; GO:0016605; GO:0000333; GO:0005697; GO:1990572; GO:0051087; GO:0046872; GO:0008022; GO:0042803; GO:0047485; GO:0003968; GO:0003720; GO:0070034; GO:0003721; GO:0042162; GO:0098680; GO:0001223; GO:0000049; GO:0071456; GO:0022616; GO:0062103; GO:0070200; GO:0007005; GO:0043066; GO:2000773; GO:2000352; GO:2001240; GO:0060253; GO:0043524; GO:1903704; GO:0045766; GO:1900087; GO:0046326; GO:0042635; GO:0051000; GO:1902895; GO:0032092; GO:1904751; GO:2000648; GO:1903620; GO:1904754; GO:1904707; GO:0030177; GO:0030422; GO:0031647; GO:0090399; GO:0046686; GO:0007004
isogroup31716	Q67FW5	GO:0016757
isogroup34200	Q67IX6	GO:0009507; GO:0005783; GO:0005788; GO:0005739; GO:0005774; GO:0003756; GO:0045454; GO:0006457; GO:0034976; GO:0006979
isogroup40729	Q67K79	GO:0008784; GO:0030170; GO:0030632
isogroup40558	Q67NG0	GO:0003690; GO:0006310; GO:0006303
isogroup10877	Q67UP9	GO:0004724; GO:0046872; GO:0004722
isogroup51598	Q67UP9	GO:0004724; GO:0046872; GO:0004722
isogroup55107	Q67UP9	GO:0004724; GO:0046872; GO:0004722
isogroup56825	Q67UU0	GO:0009507; GO:0005524; GO:0005525; GO:0008728; GO:0016301; GO:0015969
isogroup29259	Q67UX7	GO:0016021; GO:0004724; GO:0046872; GO:0004722
isogroup9748	Q67UX7	GO:0016021; GO:0004724; GO:0046872; GO:0004722
isogroup1114	Q67W65	GO:0005669; GO:0004402; GO:0043565; GO:0017025; GO:0045944
isogroup44054	Q67WQ7	GO:0005789; GO:0016021; GO:1990465; GO:0005506; GO:0009924; GO:0000170; GO:0008610; GO:0009737; GO:0009651
isogroup36416	Q67XW5	GO:0016021; GO:0004197; GO:0046872; GO:0004843; GO:0016579; GO:0006511
isogroup37039	Q67XW5	GO:0016021; GO:0004197; GO:0046872; GO:0004843; GO:0016579; GO:0006511
isogroup87888	Q67XW5	GO:0016021; GO:0004197; GO:0046872; GO:0004843; GO:0016579; GO:0006511
isogroup23936	Q67XX3	GO:0005634; GO:0000987; GO:0043985; GO:0010030
isogroup60372	Q67XX3	GO:0005634; GO:0000987; GO:0043985; GO:0010030
isogroup64090	Q67XX3	GO:0005634; GO:0000987; GO:0043985; GO:0010030
isogroup69291	Q67XX3	GO:0005634; GO:0000987; GO:0043985; GO:0010030
isogroup34177	Q67Y99	GO:0009507; GO:0009840; GO:0003677
isogroup14823	Q67YC9	GO:0005773
isogroup29053	Q67YE6	GO:0008270; GO:0009737; GO:0010200
isogroup30361	Q67YE6	GO:0008270; GO:0009737; GO:0010200
isogroup21562	Q67Z52	GO:0005737; GO:0005829; GO:0005634; GO:0009524; GO:0051301; GO:0009793
isogroup52347	Q67Z52	GO:0005737; GO:0005829; GO:0005634; GO:0009524; GO:0051301; GO:0009793
isogroup44822	Q67ZM4	GO:0005884; GO:0005737; GO:0003779; GO:0030042
isogroup63632	Q680K2	GO:0009507; GO:0009941; GO:0009570; GO:0016787; GO:0046872
isogroup49950	Q680K8	GO:0016567
isogroup33241	Q680Q4	GO:0016607; GO:0005634; GO:0061665; GO:0019789; GO:0008270; GO:0051301; GO:0016036; GO:0006952; GO:0010247; GO:0048589; GO:0009553; GO:0010286; GO:0009910; GO:0010113; GO:0048481; GO:0010183; GO:0016925; GO:0009787; GO:0040008; GO:0090352; GO:2000070; GO:0010337; GO:0050826; GO:0009414; GO:0009826
isogroup22140	Q685J3	GO:0016324; GO:0062023; GO:0009897; GO:0005796; GO:0016021; GO:0005886; GO:0030197; GO:0030165; GO:0019725; GO:0016266; GO:0002223
isogroup22157	Q68CJ6	GO:0016607; GO:0005525; GO:0003924; GO:0071222; GO:0043066; GO:0033262
isogroup65747	Q68DC2	GO:0005929; GO:0005737
isogroup58486	Q68DK2	GO:0005813; GO:0005765; GO:0030496; GO:0046872; GO:0032266; GO:0000724; GO:0000281; GO:0032465
isogroup8125	Q68EF4	GO:0031410; GO:0043198; GO:0098978; GO:0005887; GO:0099059; GO:0043005; GO:0098688; GO:0048787; GO:0042734; GO:0043195; GO:0048306; GO:0005516; GO:0004930; GO:0008066; GO:0001642; GO:0000187; GO:0007196; GO:0007268; GO:0007216; GO:0007612; GO:0051966; GO:2000300
isogroup60260	Q68EK7	GO:0005768; GO:0032593; GO:0005886; GO:0005525; GO:0003924; GO:0006886; GO:0032482; GO:0030100
isogroup62238	Q68EL2	GO:0005737; GO:0106105; GO:0002161; GO:0051500; GO:0000049; GO:0106074; GO:0006399
isogroup64867	Q68F38	GO:0010008; GO:0070772; GO:0006661
isogroup55089	Q68FF9	GO:0070852; GO:0005737; GO:0005789; GO:0016021; GO:0043231; GO:0043209; GO:0043025; GO:0048471; GO:0003865; GO:0033218; GO:0047751; GO:0070402; GO:0016491; GO:0006702; GO:0006710; GO:0008209; GO:0030154; GO:0042448; GO:0042493; GO:0007548; GO:0006694
isogroup50005	Q68FR6	GO:0005737; GO:0005783; GO:0005634; GO:0003746; GO:0009615; GO:0006414
isogroup68158	Q68LP1	GO:0005737; GO:0005768; GO:0003779; GO:0004842; GO:0008270; GO:0007219; GO:0016567
isogroup682	Q68W49	GO:0016021; GO:0016740
isogroup33793	Q68Y52	GO:0005737; GO:0005634; GO:0005886; GO:0005525; GO:0003924; GO:0019901; GO:0030036; GO:0007015; GO:0016477; GO:0000902; GO:0030838; GO:0007266
isogroup29229	Q695U0	GO:0031410; GO:0016021; GO:0033163; GO:0004252
isogroup75883	Q69K55	GO:0010181; GO:0004633; GO:0015937; GO:0070207; GO:0001558; GO:0009651
isogroup40634	Q69NK8	GO:0005829; GO:0071014; GO:0003677; GO:0046872; GO:0061632; GO:0000398
isogroup46516	Q69NK8	GO:0005829; GO:0071014; GO:0003677; GO:0046872; GO:0061632; GO:0000398
isogroup30423	Q69PA8	GO:0005789; GO:0016021; GO:1990465; GO:0005506; GO:0009924; GO:0000170; GO:0008610; GO:0009409; GO:0009651; GO:0009414
isogroup57518	Q69PA8	GO:0005789; GO:0016021; GO:1990465; GO:0005506; GO:0009924; GO:0000170; GO:0008610; GO:0009409; GO:0009651; GO:0009414
isogroup28573	Q69QZ0	GO:0004724; GO:0046872; GO:0004722
isogroup32378	Q69SV0	GO:0009535; GO:0016021; GO:0020037; GO:0016688; GO:0046872; GO:0004601; GO:0034599; GO:0006952; GO:0042744; GO:0000302
isogroup92815	Q69SV0	GO:0009535; GO:0016021; GO:0020037; GO:0016688; GO:0046872; GO:0004601; GO:0034599; GO:0006952; GO:0042744; GO:0000302
isogroup40627	Q69TN4	GO:0005887; GO:0009705; GO:0046872; GO:0022841; GO:0071805; GO:0030322
isogroup22468	Q69TY4	GO:0009570; GO:0005737; GO:0008379; GO:0045454; GO:0034599; GO:0042744
isogroup23104	Q69TY4	GO:0009570; GO:0005737; GO:0008379; GO:0045454; GO:0034599; GO:0042744
isogroup39949	Q69TY4	GO:0009570; GO:0005737; GO:0008379; GO:0045454; GO:0034599; GO:0042744
isogroup41567	Q69TY5	GO:0009570; GO:0046872; GO:0008237
isogroup41637	Q69VD9	GO:0005829; GO:0005634; GO:0004724; GO:0046872; GO:0004722; GO:0050688
isogroup33294	Q69VR7	GO:0031969; GO:0005794; GO:0016021; GO:0005739; GO:0015297; GO:0015121; GO:0015120; GO:0022857; GO:0071917; GO:0009670; GO:0015714; GO:0035436
isogroup52459	Q69XM6	GO:0016021; GO:0020037; GO:0005506; GO:0004497; GO:0016705; GO:0010268; GO:0016131; GO:0040008
isogroup26080	Q69ZU8	GO:0005737; GO:0043231; GO:0005634; GO:0090090; GO:0046330; GO:2000096
isogroup56431	Q6A065	GO:0120103; GO:0005814; GO:0005813; GO:0005829; GO:0005874; GO:0005886; GO:0005819
isogroup13243	Q6A997	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup18272	Q6A997	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup6615	Q6A997	GO:0005737; GO:0005524; GO:0031072; GO:0051082; GO:0008270; GO:0006260; GO:0006457; GO:0009408
isogroup13552	Q6ASW7	GO:0005634; GO:0061665; GO:0008270; GO:0016925
isogroup27786	Q6ASW7	GO:0005634; GO:0061665; GO:0008270; GO:0016925
isogroup40688	Q6AU07	GO:0005634; GO:0008419; GO:0009793; GO:0000398
isogroup33387	Q6AUC6	GO:0005615; GO:0030173; GO:0016971; GO:0003756; GO:0045454
isogroup34165	Q6AUC6	GO:0005615; GO:0030173; GO:0016971; GO:0003756; GO:0045454
isogroup12154	Q6AUG0	GO:0005681; GO:0089701; GO:0003677; GO:0046872; GO:0030628; GO:0000398
isogroup48512	Q6AUK5	GO:0009507; GO:0046872; GO:0033743; GO:0030091; GO:0006979
isogroup32242	Q6AUV1	GO:0051537; GO:0009055; GO:0071949; GO:0005506; GO:0004854
isogroup42062	Q6AUV1	GO:0051537; GO:0009055; GO:0071949; GO:0005506; GO:0004854
isogroup35063	Q6AVI8	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0010152; GO:1902584; GO:0046777; GO:0006970
isogroup41225	Q6AVI8	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0010152; GO:1902584; GO:0046777; GO:0006970
isogroup49936	Q6AVI8	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0010152; GO:1902584; GO:0046777; GO:0006970
isogroup50668	Q6AVI8	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0010152; GO:1902584; GO:0046777; GO:0006970
isogroup48317	Q6AVM3	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0009877; GO:0018105; GO:0046777
isogroup72477	Q6AVM3	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0009877; GO:0018105; GO:0046777
isogroup18776	Q6AVN2	GO:0005737; GO:0046872; GO:0061630; GO:0006511
isogroup28497	Q6AVN2	GO:0005737; GO:0046872; GO:0061630; GO:0006511
isogroup28969	Q6AVN2	GO:0005737; GO:0046872; GO:0061630; GO:0006511
isogroup29021	Q6AVN2	GO:0005737; GO:0046872; GO:0061630; GO:0006511
isogroup46195	Q6AVN2	GO:0005737; GO:0046872; GO:0061630; GO:0006511
isogroup50148	Q6AVN2	GO:0005737; GO:0046872; GO:0061630; GO:0006511
isogroup59581	Q6AVN2	GO:0005737; GO:0046872; GO:0061630; GO:0006511
isogroup11312	Q6AW69	GO:0015629; GO:0043296; GO:0005923; GO:0016459; GO:0003774; GO:0007015; GO:0051058
isogroup61228	Q6AW69	GO:0015629; GO:0043296; GO:0005923; GO:0016459; GO:0003774; GO:0007015; GO:0051058
isogroup61410	Q6AW69	GO:0015629; GO:0043296; GO:0005923; GO:0016459; GO:0003774; GO:0007015; GO:0051058
isogroup7497	Q6AW69	GO:0015629; GO:0043296; GO:0005923; GO:0016459; GO:0003774; GO:0007015; GO:0051058
isogroup8369	Q6AWU6	GO:0009507; GO:0009941; GO:0005829; GO:0005777; GO:0018708
isogroup16980	Q6AWW5	GO:0005783; GO:0016021; GO:0005886
isogroup43671	Q6AWW5	GO:0005783; GO:0016021; GO:0005886
isogroup9642	Q6AWW5	GO:0005783; GO:0016021; GO:0005886
isogroup10624	Q6AWX0	GO:0005887; GO:0005774; GO:0005351; GO:0005353; GO:0005355
isogroup40780	Q6AXB2	noMatch
isogroup8736	Q6AXF6	GO:0016021; GO:0005764; GO:0005886; GO:0003725; GO:0051033; GO:0033227; GO:0050658
isogroup37093	Q6AXL4	GO:0005509; GO:0048841
isogroup41835	Q6AXP6	GO:0036128; GO:0031514; GO:0005227; GO:0005262; GO:0005244; GO:0009566; GO:0030317; GO:0007275; GO:0034765; GO:0048240
isogroup42552	Q6AXP6	GO:0036128; GO:0031514; GO:0005227; GO:0005262; GO:0005244; GO:0009566; GO:0030317; GO:0007275; GO:0034765; GO:0048240
isogroup15564	Q6AXR5	GO:0005794; GO:0030173; GO:0015165; GO:0008643; GO:1990569
isogroup30429	Q6AXR5	GO:0005794; GO:0030173; GO:0015165; GO:0008643; GO:1990569
isogroup54017	Q6AXR5	GO:0005794; GO:0030173; GO:0015165; GO:0008643; GO:1990569
isogroup39637	Q6AXS0	GO:0032592; GO:0030061; GO:0005743; GO:0005739; GO:0042383; GO:0005432; GO:0086038; GO:0042802; GO:0042803; GO:0099093; GO:0042593; GO:0051560; GO:0006851; GO:0051480; GO:0050796; GO:1901623; GO:2001256; GO:0050896
isogroup26070	Q6AXT5	GO:1904115; GO:0032154; GO:0098559; GO:0009898; GO:0030659; GO:0005769; GO:0005789; GO:0032580; GO:0043005; GO:0045202; GO:0005802; GO:0019003; GO:0005525; GO:0003924; GO:0008089; GO:0006886; GO:0050775; GO:2000643; GO:0048260; GO:0032482; GO:0030516; GO:0017157
isogroup34481	Q6AXT7	GO:0005737; GO:0005634; GO:1990904; GO:0003723
isogroup27353	Q6AXU4	GO:0005737; GO:0046872; GO:0061630; GO:0051865; GO:0016567
isogroup53032	Q6AXZ5	GO:0016324; GO:0034451; GO:0005737; GO:0046872; GO:0036159; GO:0044458; GO:0036158; GO:1905505
isogroup67646	Q6AY16	GO:0005737; GO:0005856
isogroup42846	Q6AY17	GO:0099031; GO:0099033; GO:0030054; GO:0043197; GO:0098978; GO:0055038; GO:0008474; GO:1902817; GO:1905668; GO:0002084; GO:0018345; GO:1902950; GO:0099175; GO:1902473
isogroup51871	Q6AY17	GO:0099031; GO:0099033; GO:0030054; GO:0043197; GO:0098978; GO:0055038; GO:0008474; GO:1902817; GO:1905668; GO:0002084; GO:0018345; GO:1902950; GO:0099175; GO:1902473
isogroup58261	Q6AY30	GO:0005811; GO:0005739; GO:0005886; GO:0016491; GO:0009247
isogroup60824	Q6AY39	GO:0005783; GO:0005794; GO:0000139; GO:0016021; GO:0008376; GO:0047273; GO:0008499; GO:0009312; GO:0006486; GO:0006487
isogroup33581	Q6AY40	GO:0005737; GO:0005783; GO:0005788; GO:0005634; GO:0043123; GO:1903672; GO:0006110; GO:1903302
isogroup33221	Q6AY53	GO:0005737; GO:0034038; GO:0042593; GO:0008612; GO:0042102; GO:0051289; GO:0046203
isogroup18288	Q6AY71	GO:0005737; GO:0005829; GO:0001917; GO:0008594
isogroup27562	Q6AYA1	GO:0031429; GO:0090661; GO:0015030; GO:0001650; GO:0000784; GO:0005697; GO:0034513; GO:0070034; GO:0000454; GO:0007004
isogroup34370	Q6AYB3	GO:0071013; GO:0005634; GO:0071014; GO:0071020; GO:0000974; GO:0071006; GO:0000350; GO:0000389; GO:0000398
isogroup72728	Q6AYD3	GO:0005737; GO:0005730; GO:0003676; GO:0003723; GO:0043066; GO:0045597; GO:0006417; GO:0006364
isogroup9141	Q6AYD3	GO:0005737; GO:0005730; GO:0003676; GO:0003723; GO:0043066; GO:0045597; GO:0006417; GO:0006364
isogroup58251	Q6AYG3	GO:0005737; GO:0005829; GO:0005925; GO:0005634; GO:0004309; GO:0004427; GO:0046872; GO:0016791; GO:0015631; GO:0006798; GO:0031113; GO:0050767
isogroup64442	Q6AYK2	GO:0005737; GO:0005829; GO:0005730; GO:0005654; GO:0005634; GO:0005886; GO:1990904; GO:0032451; GO:0032452; GO:0033746; GO:0033749; GO:0005506; GO:0035515; GO:0106140; GO:0070815; GO:0042803; GO:0038023; GO:0003727; GO:0003713; GO:0007166; GO:0048821; GO:0007507; GO:0070079; GO:0001822; GO:0030324; GO:0042116; GO:0006397; GO:0035513; GO:0018395; GO:0045944; GO:0045893; GO:0006482; GO:0051260; GO:0043654; GO:0048024; GO:0060041; GO:0008380; GO:0002040; GO:0033077
isogroup42600	Q6AYK6	GO:0030877; GO:0044297; GO:0005737; GO:0005829; GO:0043005; GO:0005641; GO:0005654; GO:0005634; GO:0019005; GO:0019904; GO:0042803; GO:0044548; GO:0015631; GO:0031625; GO:0007568; GO:0055007; GO:0071277; GO:1990830; GO:0007507; GO:0060548; GO:0045740; GO:0060416
isogroup8945	Q6AYK6	GO:0030877; GO:0044297; GO:0005737; GO:0005829; GO:0043005; GO:0005641; GO:0005654; GO:0005634; GO:0019005; GO:0019904; GO:0042803; GO:0044548; GO:0015631; GO:0031625; GO:0007568; GO:0055007; GO:0071277; GO:1990830; GO:0007507; GO:0060548; GO:0045740; GO:0060416
isogroup54824	Q6AYK9	GO:0005694; GO:0016607; GO:0005634; GO:0003682; GO:0120092; GO:0035064; GO:0030674; GO:0003714; GO:0016746; GO:0120094; GO:0060816; GO:0007286
isogroup26329	Q6AYL4	noMatch
isogroup48287	Q6AYL5	GO:0005730; GO:1990904; GO:0005681; GO:0005689; GO:0071005; GO:0003723; GO:0000398; GO:0048026
isogroup38232	Q6AYP4	GO:0046872
isogroup48521	Q6AYP6	GO:0005879; GO:0005814; GO:0036064; GO:0005856; GO:0031514; GO:0036126; GO:0008017; GO:0030030; GO:0070417; GO:0009631; GO:0034453; GO:0045724; GO:0050821
isogroup75190	Q6AYQ3	GO:0005737; GO:0005759; GO:0005739; GO:0005524; GO:0004826; GO:0000049; GO:0006432; GO:0008033
isogroup33403	Q6AYQ6	GO:0005737; GO:0005739; GO:0009235; GO:0009108
isogroup37566	Q6AYT5	GO:0019899; GO:0046872; GO:0016791; GO:0051998; GO:0008757; GO:0006974; GO:0032259; GO:2001020
isogroup28513	Q6AYU3	GO:0005634; GO:0048471; GO:0030018; GO:0003677; GO:0030036; GO:0060710; GO:0060717; GO:0030198; GO:0045892; GO:0034504; GO:0060715
isogroup33687	Q6AYU3	GO:0005634; GO:0048471; GO:0030018; GO:0003677; GO:0030036; GO:0060710; GO:0060717; GO:0030198; GO:0045892; GO:0034504; GO:0060715
isogroup91756	Q6AYU3	GO:0005634; GO:0048471; GO:0030018; GO:0003677; GO:0030036; GO:0060710; GO:0060717; GO:0030198; GO:0045892; GO:0034504; GO:0060715
isogroup28128	Q6AYU4	GO:0005654; GO:0005634; GO:0008198; GO:0031418; GO:0019826; GO:0031545; GO:0045454; GO:0018401; GO:0045732; GO:0043523; GO:0001666
isogroup16916	Q6AZT7	GO:0005929; GO:0060271; GO:0060027; GO:0090090; GO:2000095; GO:0016055
isogroup34734	Q6AZT7	GO:0005929; GO:0060271; GO:0060027; GO:0090090; GO:2000095; GO:0016055
isogroup1801	Q6AZW2	GO:0016324; GO:0005829; GO:0008106; GO:0004032; GO:0016491; GO:0110095
isogroup29075	Q6AZZ1	GO:0005737; GO:0005829; GO:0005794; GO:0005730; GO:0005634; GO:0048471; GO:0050681; GO:0035035; GO:0004842; GO:0008270; GO:0060333; GO:0051865; GO:0060765
isogroup34968	Q6B858	GO:0036064; GO:0005929; GO:0005829; GO:0005634; GO:0051091; GO:0045893
isogroup45851	Q6B907	GO:0009507; GO:0005840; GO:0070180; GO:0003735; GO:0006412
isogroup11380	Q6B9X6	GO:0031164; GO:0000331; GO:0005737; GO:0005829; GO:0048471; GO:0005524; GO:0005516; GO:0004672; GO:0004674; GO:0070177; GO:0033298; GO:0006971; GO:0000281; GO:0031038; GO:0018209; GO:0018107; GO:0006468; GO:0031156; GO:0031288
isogroup11477	Q6B9X6	GO:0031164; GO:0000331; GO:0005737; GO:0005829; GO:0048471; GO:0005524; GO:0005516; GO:0004672; GO:0004674; GO:0070177; GO:0033298; GO:0006971; GO:0000281; GO:0031038; GO:0018209; GO:0018107; GO:0006468; GO:0031156; GO:0031288
isogroup11684	Q6B9X6	GO:0031164; GO:0000331; GO:0005737; GO:0005829; GO:0048471; GO:0005524; GO:0005516; GO:0004672; GO:0004674; GO:0070177; GO:0033298; GO:0006971; GO:0000281; GO:0031038; GO:0018209; GO:0018107; GO:0006468; GO:0031156; GO:0031288
isogroup12072	Q6B9X6	GO:0031164; GO:0000331; GO:0005737; GO:0005829; GO:0048471; GO:0005524; GO:0005516; GO:0004672; GO:0004674; GO:0070177; GO:0033298; GO:0006971; GO:0000281; GO:0031038; GO:0018209; GO:0018107; GO:0006468; GO:0031156; GO:0031288
isogroup13758	Q6B9X6	GO:0031164; GO:0000331; GO:0005737; GO:0005829; GO:0048471; GO:0005524; GO:0005516; GO:0004672; GO:0004674; GO:0070177; GO:0033298; GO:0006971; GO:0000281; GO:0031038; GO:0018209; GO:0018107; GO:0006468; GO:0031156; GO:0031288
isogroup58029	Q6B9X6	GO:0031164; GO:0000331; GO:0005737; GO:0005829; GO:0048471; GO:0005524; GO:0005516; GO:0004672; GO:0004674; GO:0070177; GO:0033298; GO:0006971; GO:0000281; GO:0031038; GO:0018209; GO:0018107; GO:0006468; GO:0031156; GO:0031288
isogroup69169	Q6B9X6	GO:0031164; GO:0000331; GO:0005737; GO:0005829; GO:0048471; GO:0005524; GO:0005516; GO:0004672; GO:0004674; GO:0070177; GO:0033298; GO:0006971; GO:0000281; GO:0031038; GO:0018209; GO:0018107; GO:0006468; GO:0031156; GO:0031288
isogroup22318	Q6BH13	GO:0008234; GO:0006915
isogroup39218	Q6BH13	GO:0008234; GO:0006915
isogroup7036	Q6BI69	GO:0005634; GO:0003677; GO:0003899; GO:0046872; GO:0006351
isogroup45160	Q6BI95	GO:0010494; GO:0005634; GO:0005840; GO:0008143; GO:1990841; GO:0034236; GO:0008428; GO:0006397; GO:0051028; GO:0060211; GO:0006446
isogroup68086	Q6BI95	GO:0010494; GO:0005634; GO:0005840; GO:0008143; GO:1990841; GO:0034236; GO:0008428; GO:0006397; GO:0051028; GO:0060211; GO:0006446
isogroup37222	Q6BI99	GO:0030176; GO:0031207; GO:0008320; GO:0031204
isogroup39408	Q6BIK6	GO:0005634; GO:0008408; GO:0003676; GO:0006364
isogroup52960	Q6BLG8	GO:0016021; GO:0005741; GO:0005777; GO:0001300; GO:0000266; GO:0016559; GO:0090141
isogroup68314	Q6BLU9	GO:0005737; GO:0005682; GO:0005524; GO:0000384; GO:0003723; GO:0003724; GO:0000395
isogroup37464	Q6BMM5	GO:0030015; GO:0016593; GO:0000932; GO:0046872; GO:0004535; GO:0003723; GO:0000076; GO:0000289; GO:0032968; GO:0048478; GO:0006368; GO:0007089
isogroup21964	Q6BMV2	GO:0016021; GO:0005774; GO:0019706
isogroup56227	Q6BMV2	GO:0016021; GO:0005774; GO:0019706
isogroup40191	Q6BNU7	GO:0005634; GO:0004534; GO:0019843; GO:0000448; GO:0006397; GO:1901408; GO:0034244; GO:0071028; GO:0071035; GO:0034428; GO:0043144; GO:0030847; GO:0030846
isogroup59551	Q6BPC1	GO:0005737; GO:0005634; GO:0008198; GO:0017183
isogroup19594	Q6BPF6	GO:0005840; GO:0046872; GO:0019843; GO:0003735; GO:0006412
isogroup44234	Q6BPF6	GO:0005840; GO:0046872; GO:0019843; GO:0003735; GO:0006412
isogroup92020	Q6BPF6	GO:0005840; GO:0046872; GO:0019843; GO:0003735; GO:0006412
isogroup4043	Q6BRE4	GO:0005737; GO:0031965; GO:0005643; GO:0005524; GO:0003723; GO:0003724; GO:0051028; GO:0015031
isogroup33792	Q6BRR2	GO:0030127; GO:0005789; GO:0000139; GO:0005198; GO:0090114; GO:0015031
isogroup66872	Q6BS98	GO:0005789; GO:0016021; GO:0004578; GO:0006490; GO:0006487
